4,-0.276029,-0.312455,-0.234906,0.188808,-0.0851425,-3.13844,0.19777,-0.129342,-0.354932,0.188808,-0.0851425,-3.13844,0.0352238,-0.126962,2.23644,1.75895,0.0190605,1.48775,-0.263947,-0.0809789,-0.0471362,-0.275504,-0.509554,1.5386,0.196342,0.0232385,-0.108085,-0.66856,0.183298,-1.50629,0.0323708,0.147882,0.373447,-0.00438914,1.92549e-06,0.00191086,0.0160791,0.0732607,0.183734,-0.00438356,3.54173e-06,0.00191853,0.177917,0.0865796,0.164275,-0.683948,-0.131967,-1.40632,-0.145813,0.0601333,0.203147,-0.142756,-0.0874521,1.24673,0,0,0,0.188808,-0.0851425,-3.13844,0,0,0,0.188808,-0.0851425,-3.13844,0,0,0,1.75895,0.0190605,1.48775,0,0,0,-0.275504,-0.509554,1.5386,0,0,0,-0.66856,0.183298,-1.50629,0,0,0,-0.00438914,1.92549e-06,0.00191086,0,0,0,-0.00438356,3.54173e-06,0.00191853,0,0,0,-0.683948,-0.131967,-1.40632,0,0,0,-0.142756,-0.0874521,1.24673,-0.00212809,0.0093017,-0.0161155,0.186071,-0.0698556,-3.13251,8.50727e-06,-0.00503015,0.00689918,0.186071,-0.0698556,-3.13251,0.00340825,0.00403891,-0.0268037,1.75646,0.0218414,1.50382,0.00388633,0.00413742,-0.00943037,-0.252015,-0.48297,1.51841,0.00458527,-0.000942358,0.0037497,-0.672653,0.202072,-1.53208,-0.00290158,-0.00204824,0.00211624,-0.00817319,1.04364e-05,-0.00346646,-0.00203752,-0.000862843,0.000521844,-0.00816992,-6.9418e-06,-0.00345995,-0.0016203,-0.002585,0.00306462,-0.685299,-0.133032,-1.39614,-0.00243148,0.000789615,-0.00201349,-0.144294,-0.0779318,1.26457,0.00178488,0.00843545,-0.014535,0.19961,-0.0568806,-3.12497,0.00238535,-0.0119967,0.00628516,0.19961,-0.0568806,-3.12497,0.0073692,0.00364378,-0.0267442,1.77016,0.0275663,1.51834,0.00188313,0.00265571,-0.00824595,-0.238692,-0.426898,1.52313,0.000878524,-0.00265376,-0.000133482,-0.669959,0.212793,-1.53429,-0.00239499,0.0105862,-0.00399742,-0.00781323,-1.79627e-05,-0.0082523,-0.00164898,0.00511224,-0.00198636,-0.00782391,-2.86651e-05,-0.00824552,-0.00140545,0.0037401,-0.000465431,-0.685155,-0.139844,-1.39737,-0.00187783,0.00641929,-0.00349837,-0.145177,-0.0599094,1.27758,
4,-0.195085,-0.149546,-0.348953,0.237549,0.119823,-3.11853,0.253131,-0.342156,-0.223515,0.237549,0.119823,-3.11853,0.151714,-0.0995293,1.83168,1.80662,-0.00570799,1.69268,-0.198468,0.0174497,-0.112317,-0.153731,-0.153344,1.51121,0.254298,-0.0992383,-0.0525824,-0.75665,0.494352,-1.58745,-0.0400526,0.178699,0.358494,-0.0202501,5.67612e-05,0.0074899,-0.018695,0.0898487,0.175988,-0.020254,6.63611e-05,0.00748553,0.14224,0.0744802,0.20093,-0.684976,0.0803455,-1.29777,-0.179601,0.105324,0.151006,-0.141738,0.123099,1.38703,0,0,0,0.237549,0.119823,-3.11853,0,0,0,0.237549,0.119823,-3.11853,0,0,0,1.80662,-0.00570799,1.69268,0,0,0,-0.153731,-0.153344,1.51121,0,0,0,-0.75665,0.494352,-1.58745,0,0,0,-0.0202501,5.67612e-05,0.0074899,0,0,0,-0.020254,6.63611e-05,0.00748553,0,0,0,-0.684976,0.0803455,-1.29777,0,0,0,-0.141738,0.123099,1.38703,0.00116614,-0.00512549,0.0067029,0.242202,0.111617,-3.1227,-0.000544335,0.00251173,-0.00738857,0.242202,0.111617,-3.1227,0.00118572,-0.00398603,-0.0231616,1.81147,-0.00837121,1.68369,-0.00102944,-0.00137555,0.00390491,-0.157117,-0.156844,1.52397,-0.00425869,0.00307546,-0.00532865,-0.742517,0.476707,-1.57482,0.00274667,0.00414978,-0.00303922,-0.0153465,3.29874e-05,0.00605096,0.00107672,0.00186629,-0.000855238,-0.0153521,4.26126e-05,0.00604539,0.00133052,0.00275986,-0.00199391,-0.68624,0.0689334,-1.3144,0.000822678,0.000985458,0.00029094,-0.141843,0.122066,1.38624,0.000507102,-0.00767896,0.00392359,0.23817,0.101569,-3.12483,0.0022471,0.0109018,-0.0141085,0.23817,0.101569,-3.12483,0.00348752,-0.00491126,-0.0216411,1.80773,-0.00762621,1.67346,-0.000129832,-0.00376748,0.00094916,-0.159257,-0.179225,1.53495,-0.000832089,0.00556448,-0.00738952,-0.734473,0.453195,-1.56658,0.00268674,-0.00264743,0.00211927,-0.016706,4.31146e-05,0.00749572,0.00149167,-0.00128574,0.000814021,-0.0167006,5.7235e-05,0.00749334,0.00190312,-6.0416e-05,-0.00136705,-0.686623,0.0560761,-1.32033,0.00108478,-0.00251717,0.00298236,-0.141035,0.115604,1.39301,
4,-0.21868,-0.124657,-0.175558,0.248,0.0554905,-3.10237,0.263489,-0.121921,-0.138996,0.248,0.0554905,-3.10237,0.161536,-0.102425,1.00234,1.81849,0.0244138,1.63421,-0.234149,0.0484917,-0.00219465,-0.795224,-0.289354,1.62245,0.257262,0.042208,0.0361006,-0.91392,0.25997,-1.55965,-0.0115618,0.187663,0.350686,-0.0028355,-1.58799e-05,0.0014053,-0.00561154,0.0938463,0.174779,-0.00283962,-2.60654e-06,0.00139659,0.157649,0.0892315,0.182498,-0.890622,-0.177232,-1.0233,-0.168864,0.0984916,0.167051,-0.768261,0.174437,1.17311,0,0,0,0.248,0.0554905,-3.10237,0,0,0,0.248,0.0554905,-3.10237,0,0,0,1.81849,0.0244138,1.63421,0,0,0,-0.795224,-0.289354,1.62245,0,0,0,-0.91392,0.25997,-1.55965,0,0,0,-0.0028355,-1.58799e-05,0.0014053,0,0,0,-0.00283962,-2.60654e-06,0.00139659,0,0,0,-0.890622,-0.177232,-1.0233,0,0,0,-0.768261,0.174437,1.17311,-0.0135379,-0.00556174,0.0207071,0.246309,0.0189136,-3.11617,-0.0101594,0.0129463,-0.0183239,0.246309,0.0189136,-3.11617,0.00141485,0.00022595,-0.0100739,1.81712,0.0200465,1.59534,-0.00779206,-0.000988801,0.0135878,-0.785926,-0.326672,1.61145,-0.00220703,0.00764319,-0.0119839,-0.942227,0.22703,-1.58015,0.0101834,-0.00025398,0.00031236,-0.00315469,-6.28708e-05,0.000282968,0.0049608,-9.53546e-05,0.000134279,-0.00315406,-1.82593e-05,0.000266232,0.00512569,0.00399749,-0.00670257,-0.930725,-0.186709,-1.0356,0.00480905,-0.00414164,0.0069516,-0.750887,0.189507,1.12657,-0.0158978,-0.00955455,0.0258477,0.242128,-0.0223126,-3.11812,-0.0144303,0.0145363,-0.0149365,0.242128,-0.0223126,-3.11812,-0.000825875,0.00525221,-0.00949066,1.81296,0.0281398,1.55477,-0.013955,-0.0027516,0.0163974,-0.802011,-0.383457,1.61616,-0.0108748,0.00995834,-0.0110444,-0.905089,0.208352,-1.57224,0.0143493,-0.00223341,0.000972541,-0.00310114,-0.000129725,-0.000670098,0.00704807,-0.00112501,0.000495082,-0.00309631,-6.631e-05,-0.000673102,0.00666592,0.00468224,-0.00911976,-0.901301,-0.19394,-1.07586,0.0073871,-0.00690919,0.0101153,-0.750535,0.213316,1.05212,
4,-0.26363,-0.19078,-0.268909,0.23628,-0.118808,-3.0879,0.210992,-0.332336,-0.28071,0.23628,-0.118808,-3.0879,0.141993,-0.0392793,1.88915,1.80615,0.0799653,1.46778,-0.22408,-0.0309583,-0.0306152,-0.606901,-0.094791,1.54501,0.220269,-0.070892,-0.135015,-0.552245,0.575864,-1.61827,0.0536034,0.190281,0.351935,0.00783452,-9.05901e-06,-0.00117703,0.0264092,0.0928548,0.173396,0.00782953,-3.07644e-07,-0.00119373,0.184519,0.114649,0.13765,-0.452767,0.155652,-1.35728,-0.131749,0.071206,0.209095,-0.615535,0.127303,1.38565,0,0,0,0.23628,-0.118808,-3.0879,0,0,0,0.23628,-0.118808,-3.0879,0,0,0,1.80615,0.0799653,1.46778,0,0,0,-0.606901,-0.094791,1.54501,0,0,0,-0.552245,0.575864,-1.61827,0,0,0,0.00783452,-9.05901e-06,-0.00117703,0,0,0,0.00782953,-3.07644e-07,-0.00119373,0,0,0,-0.452767,0.155652,-1.35728,0,0,0,-0.615535,0.127303,1.38565,-0.00405124,0.0062942,0.00187124,0.236108,-0.123571,-3.10176,-0.00609477,-0.00405783,0.00134131,0.236108,-0.123571,-3.10176,0.000476539,0.00716217,-0.0324261,1.80562,0.0675754,1.45989,0.00174897,0.0039754,0.00238228,-0.604024,-0.0863473,1.5238,-0.00370785,-0.00378634,0.00137622,-0.552702,0.577733,-1.62791,0.000218827,-0.0022591,0.00205127,0.00165015,-3.99153e-05,-0.00574095,-0.000557503,-0.000717009,0.000454118,0.00164947,2.42579e-07,-0.00585793,-0.000307855,-0.00113437,0.0013404,-0.455102,0.162279,-1.37195,-0.000803352,-0.000240483,-0.000430891,-0.615356,0.132284,1.38692,0.00248674,0.00303134,0.000957898,0.237067,-0.120616,-3.111,-0.00142917,0.00544252,-0.00176133,0.237067,-0.120616,-3.111,-0.00205811,0.00440497,-0.035402,1.80652,0.0580076,1.46067,0.00256697,0.00308708,0.000924246,-0.602711,-0.0869769,1.51696,-0.0019966,0.00292383,0.00461859,-0.542338,0.55698,-1.61804,-0.0031542,-0.000180388,0.000132108,0.00255949,1.49708e-05,-0.00564065,-0.00146964,-0.000171392,0.000305467,0.00255833,1.08077e-05,-0.00565335,-0.000874022,-0.00140598,0.00229299,-0.456113,0.152573,-1.37836,-0.00204397,0.0010151,-0.00165951,-0.614963,0.131402,1.39057,
4,-0.263826,-0.209326,-0.267622,0.230798,-0.120708,-3.06628,0.212289,-0.304829,-0.305016,0.230798,-0.120708,-3.06628,0.128788,-0.0607156,1.97803,1.80108,0.100889,1.47045,-0.226105,-0.0404284,-0.0351948,-0.60813,-0.137957,1.55207,0.216878,-0.0493267,-0.148125,-0.465579,0.545097,-1.58774,0.0598623,0.188214,0.35252,0.00248144,1.95792e-05,-0.00356594,0.0291054,0.0921797,0.173312,0.00245939,8.43858e-06,-0.00357721,0.186078,0.116185,0.134178,-0.39424,0.0979909,-1.34629,-0.127921,0.0682818,0.212367,-0.614837,0.117017,1.39144,0.00796849,0.0126749,-0.00213124,0.225372,-0.111446,-3.06922,0.00447691,-0.00869432,0.0150145,0.225372,-0.111446,-3.06922,0.00437956,0.00596668,-0.0286515,1.79579,0.0954182,1.47829,0.0032834,0.00683175,0.00255739,-0.608113,-0.128646,1.56525,0.0055813,-0.00425361,0.00726508,-0.544227,0.584347,-1.60377,-0.00314017,-0.00556833,0.00294104,-0.00144373,7.10194e-06,-0.00375733,-0.00161867,-0.00229732,0.00147943,-0.00143868,-2.15548e-07,-0.0037603,-0.000769867,-0.0036341,0.00414152,-0.449826,0.116328,-1.33749,-0.00251524,-0.000745014,-0.00121894,-0.614573,0.119663,1.39412,-0.00134385,0.00241396,-9.37891e-05,0.233063,-0.112311,-3.07553,0.000184116,-0.0106658,0.00782749,0.233063,-0.112311,-3.07553,0.00486461,0.00637926,-0.0300043,1.80333,0.0901809,1.47672,0.000989741,0.00168624,5.89089e-05,-0.605615,-0.110605,1.55739,0.00235574,-0.00849973,0.00444928,-0.554588,0.581497,-1.61383,-0.00278931,0.00596681,-0.00257275,0.0051855,-1.21892e-06,0.000358572,-0.000828099,0.00238534,-0.00111263,0.00518025,-9.89049e-07,0.000354846,-0.000597175,0.00169867,-0.000576805,-0.449832,0.13715,-1.33725,-0.000975808,0.00280981,-0.00155502,-0.614228,0.125503,1.39621,-0.00642808,0.00345668,0.000938123,0.23628,-0.118808,-3.0879,-0.00595801,-0.00814665,0.00146355,0.23628,-0.118808,-3.0879,0.00396134,0.0090904,-0.0302258,1.80615,0.0799653,1.46778,-0.00224852,0.000952066,0.00196328,-0.606901,-0.094791,1.54501,-0.00454589,-0.00881188,0.00139523,-0.552245,0.575864,-1.61827,-0.000329497,0.00166916,-0.000953757,0.00783452,-9.05901e-06,-0.00117703,-0.000249364,0.00058703,-0.000282532,0.00782953,-3.07644e-07,-0.00119373,-0.00019174,0.000399914,-9.23118e-05,-0.452767,0.155652,-1.35728,-0.000336677,0.000859339,-0.000497993,-0.615535,0.127303,1.38565,
4,-0.238153,-0.176121,-0.220043,0.307216,0.00248141,-3.12702,0.141349,-0.205996,-0.116581,0.307216,0.00248141,-3.12702,0.158239,0.128911,0.989453,1.87804,0.0131414,1.57757,-0.243897,-0.0101075,-0.0188241,-0.604772,-0.0755564,1.59643,0.209519,0.027666,-0.0530433,-0.64846,0.657684,-1.92273,0.00215713,0.22893,0.325388,-0.00245883,4.13636e-05,-0.00242076,0.000830599,0.114381,0.162148,-0.00246819,2.01586e-05,-0.00241266,0.164265,0.115095,0.16083,-0.51188,-0.220581,-1.3665,-0.162632,0.113765,0.163438,-0.556102,0.0191557,1.22177,0,0,0,0.307216,0.00248141,-3.12702,0,0,0,0.307216,0.00248141,-3.12702,0,0,0,1.87804,0.0131414,1.57757,0,0,0,-0.604772,-0.0755564,1.59643,0,0,0,-0.64846,0.657684,-1.92273,0,0,0,-0.00245883,4.13636e-05,-0.00242076,0,0,0,-0.00246819,2.01586e-05,-0.00241266,0,0,0,-0.51188,-0.220581,-1.3665,0,0,0,-0.556102,0.0191557,1.22177,0.0234174,0.00313344,-0.0185777,0.32362,0.0396446,-3.12057,0.0135647,-0.0323788,0.0126858,0.32362,0.0396446,-3.12057,0.00325459,-0.00531433,-0.0265045,1.89417,0.00732915,1.61507,0.0139949,0.00559442,-0.0195633,-0.586317,-0.0517374,1.60795,0.000918791,-0.0354825,0.0434828,-0.737003,0.534626,-1.82143,-0.0108182,0.0101018,-0.00747702,-0.00179349,0.000132875,-0.00301791,-0.00545105,0.00498835,-0.00371261,-0.00181748,7.53034e-05,-0.00300854,-0.00570633,0.000546854,0.00519946,-0.61739,-0.0418647,-1.35852,-0.00515415,0.00953255,-0.0126897,-0.554618,0.0364924,1.27957,0.000141851,-1.92234e-05,-9.20082e-05,0.323782,0.0398404,-3.12043,0.0162196,-0.022136,0.0232217,0.353464,0.074626,-3.09402,0.00438386,-0.00433246,-0.0269744,1.9233,0.0188352,1.65725,6.48875e-05,6.16634e-06,-9.73597e-05,-0.586226,-0.0515598,1.60809,0.0035421,-0.0183771,0.0306318,-0.874043,0.470412,-1.7538,-0.00679575,0.016967,-0.0140571,-0.00221933,6.33652e-05,-0.00282306,-0.00335225,0.00850028,-0.00705967,-0.00224715,2.81515e-05,-0.00279881,-0.00394315,0.00569436,-0.000553668,-0.755092,0.0699938,-1.32304,-0.00278538,0.0111926,-0.0135257,-0.551919,0.0603556,1.33405,
4,-0.234789,-0.127691,-0.294932,0.250349,0.096563,3.12317,0.234788,-0.235411,-0.203405,0.250349,0.096563,3.12317,0.20558,-0.0814436,1.25405,1.82018,-0.0417379,1.65982,-0.23132,0.0360301,-0.0927965,-0.589751,-0.188722,1.49246,0.224717,-0.0329283,-0.0108212,-0.718638,0.308399,-1.57657,-0.03783,0.191986,0.346466,-0.00205672,0.000120229,0.00238413,-0.0186119,0.095904,0.172744,-0.0020388,5.50875e-05,0.00241073,0.141991,0.080617,0.198534,-0.694929,-0.0469846,-1.3348,-0.179254,0.111273,0.146841,-0.579894,0.148717,1.24168,0,0,0,0.250349,0.096563,3.12317,0,0,0,0.250349,0.096563,3.12317,0,0,0,1.82018,-0.0417379,1.65982,0,0,0,-0.589751,-0.188722,1.49246,0,0,0,-0.718638,0.308399,-1.57657,0,0,0,-0.00205672,0.000120229,0.00238413,0,0,0,-0.0020388,5.50875e-05,0.00241073,0,0,0,-0.694929,-0.0469846,-1.3348,0,0,0,-0.579894,0.148717,1.24168,0.0196328,0.00598158,-0.00666724,0.242731,0.132313,-3.13611,0.0152756,-0.00834796,0.0217787,0.242731,0.132313,-3.13611,0.00362394,-0.00215485,-0.0128026,1.81145,-0.0263909,1.70058,0.0116213,0.00513136,-0.00397124,-0.583187,-0.199101,1.51106,0.0113885,-0.0109744,0.0200269,-0.748037,0.326182,-1.56812,-0.00783137,-0.00734917,0.0029119,-0.0028394,7.06766e-05,0.00137746,-0.00397951,-0.00358652,0.0014119,-0.00283204,3.45243e-05,0.00140247,-0.00521148,-0.00688529,0.00615579,-0.696731,-0.00615267,-1.26981,-0.00272327,-0.000329521,-0.00325276,-0.575397,0.149549,1.27148,0.0157587,0.00244069,0.000632811,0.244806,0.146605,-3.09654,0.0176074,0.000547093,0.0224622,0.244806,0.146605,-3.09654,-0.000166076,-0.00409679,-0.0165148,1.81294,0.00832483,1.7239,0.00932361,0.00317295,0.000815731,-0.569114,-0.200867,1.54216,0.0129052,0.00101407,0.016347,-0.775963,0.344886,-1.54138,0.00327884,-0.00242012,0.00141819,-0.00305613,2.38749e-05,0.00074871,0.00157956,-0.00117644,0.000685407,-0.00305754,1.19866e-05,0.000781278,0.00213128,0.000121296,-0.0016059,-0.695978,0.0250086,-1.18742,0.00103327,-0.00246567,0.00299208,-0.568977,0.1783,1.31057,
4,-0.214594,-0.173007,-0.238713,0.323782,0.0398404,-3.12043,0.171134,-0.26051,-0.0806739,0.353464,0.074626,-3.09402,0.165878,0.119264,0.935974,1.9233,0.0188352,1.65725,-0.229837,-0.00450687,-0.0384848,-0.586226,-0.0515598,1.60809,0.21398,-0.0261936,0.0210713,-0.874043,0.470412,-1.7538,-0.0154568,0.255999,0.303854,-0.00221933,6.33652e-05,-0.00282306,-0.00797269,0.12787,0.151376,-0.00224715,2.81515e-05,-0.00279881,0.154615,0.121337,0.165476,-0.755092,0.0699938,-1.32304,-0.170572,0.13449,0.137222,-0.551919,0.0603556,1.33405,0,0,0,0.323782,0.0398404,-3.12043,0,0,0,0.353464,0.074626,-3.09402,0,0,0,1.9233,0.0188352,1.65725,0,0,0,-0.586226,-0.0515598,1.60809,0,0,0,-0.874043,0.470412,-1.7538,0,0,0,-0.00221933,6.33652e-05,-0.00282306,0,0,0,-0.00224715,2.81515e-05,-0.00279881,0,0,0,-0.755092,0.0699938,-1.32304,0,0,0,-0.551919,0.0603556,1.33405,0,0,0,0.323782,0.0398404,-3.12043,0,0,0,0.353464,0.074626,-3.09402,0,0,0,1.9233,0.0188352,1.65725,0,0,0,-0.586226,-0.0515598,1.60809,0,0,0,-0.874043,0.470412,-1.7538,0,0,0,-0.00221933,6.33652e-05,-0.00282306,0,0,0,-0.00224715,2.81515e-05,-0.00279881,0,0,0,-0.755092,0.0699938,-1.32304,0,0,0,-0.551919,0.0603556,1.33405,0,0,0,0.323782,0.0398404,-3.12043,0,0,0,0.353464,0.074626,-3.09402,0,0,0,1.9233,0.0188352,1.65725,0,0,0,-0.586226,-0.0515598,1.60809,0,0,0,-0.874043,0.470412,-1.7538,0,0,0,-0.00221933,6.33652e-05,-0.00282306,0,0,0,-0.00224715,2.81515e-05,-0.00279881,0,0,0,-0.755092,0.0699938,-1.32304,0,0,0,-0.551919,0.0603556,1.33405,
